ID	start	end	strand
gene_3471	112773990	112780120	1
gene_7009	112775648	112776636	-1
gene_7010	112777005	112777994	-1
gene_3472	112780827	112781757	1
gene_7011	112782430	112783426	-1
gene_3473	112784605	112785581	1
gene_3474	112787122	112788217	1
gene_7012	112822288	112826155	-1
gene_7013	112828836	112831831	-1
gene_7014	112841069	112844949	-1
gene_7015	112869269	112873406	-1
gene_7016	112900742	112901848	-1
gene_7017	112922708	112924681	-1
gene_3475	112942643	112966756	1
gene_7018	112992057	113025680	-1
gene_7019	113007215	113008450	-1
gene_3476	113040850	113041698	1
gene_7020	113041941	113044119	-1
gene_3477	113053040	113056446	1
gene_7021	113057430	113064513	-1
gene_3478	113065188	113066889	1
gene_7022	113067332	113068573	-1
gene_3479	113068889	113077763	1
gene_7023	113115921	113118086	-1
gene_7024	113118844	113120417	-1
gene_7025	113121929	113123419	-1
gene_7026	113150776	113154622	-1
gene_3480	113151769	113153179	1
gene_3481	113155199	113155771	1
gene_7027	113155788	113159283	-1
gene_3482	113159370	113160404	1
gene_3483	113161621	113165147	1
gene_7028	113166252	113168324	-1
gene_3484	113168664	113170560	1
gene_7029	113170704	113170985	-1
gene_7030	113171038	113171929	-1
gene_3485	113173083	113180330	1
gene_7031	113182029	113183515	-1
gene_3486	113186042	113187528	1
gene_3487	113195672	113197030	1
gene_3488	113199440	113204271	1
gene_7032	113200830	113201354	-1
gene_7033	113206158	113207270	-1
gene_7034	113208625	113212739	-1
gene_7035	113217423	113218844	-1
gene_3489	113220594	113222194	1
gene_7036	113223854	113226561	-1
gene_3490	113228853	113241794	1
gene_7037	113243503	113247592	-1
gene_7038	113248257	113249650	-1
gene_3491	113250392	113251914	1
gene_3492	113283279	113284532	1
gene_7039	113298958	113310957	-1
gene_7040	113408286	113410265	-1
gene_3493	113449276	113511930	1
gene_7041	113517786	113523050	-1
gene_3494	113524256	113534592	1
gene_7042	113528910	113529807	-1
gene_7043	113532401	113533311	-1
gene_7044	113535504	113536206	-1
gene_7045	113537033	113538406	-1
gene_7046	113549732	113550780	-1
gene_3495	113551330	113565908	1
gene_7047	113553534	113560841	-1
gene_7048	113571982	113610570	-1
gene_7049	113589480	113590126	-1
gene_7050	113590780	113591148	-1
gene_3496	113596461	113597109	1
gene_7051	113628538	113629506	-1
gene_3497	113635121	113635297	1
gene_7052	113760167	113760844	-1
gene_3498	113964599	113967138	1
gene_7053	113974329	113975027	-1
gene_7054	113975543	113976215	-1
gene_7055	113984453	113985563	-1
gene_3499	113991624	113992225	1
gene_7056	113998058	113998701	-1
gene_3500	114046400	114052247	1
gene_3501	114050476	114051588	1
gene_3502	114053671	114057070	1
gene_7057	114059061	114059622	-1
gene_7058	114065661	114079353	-1
gene_3503	114080756	114081280	1
gene_3504	114082234	114082807	1
gene_7059	114083864	114085283	-1
gene_7060	114085417	114086804	-1
gene_3505	114088628	114090052	1
gene_3506	114090430	114092936	1
gene_7061	114093411	114098206	-1
gene_7062	114098669	114099388	-1
gene_3507	114099869	114100655	1
gene_3508	114100943	114103559	1
gene_7063	114103735	114104846	-1
gene_3509	114106176	114107284	1
gene_7064	114107365	114107914	-1
gene_3510	114108591	114109793	1
gene_3511	114113351	114116185	1
gene_3512	114118035	114119244	1
gene_3513	114119962	114124359	1
gene_7065	114124586	114127077	-1
gene_3514	114127208	114128958	1
gene_3515	114129602	114147315	1
gene_7066	114148321	114149692	-1
gene_3516	114149955	114154183	1
gene_7067	114154374	114155548	-1
gene_3517	114156542	114158017	1
gene_7068	114158213	114159168	-1
gene_3518	114159562	114167115	1
gene_7069	114171534	114175414	-1
gene_7070	114175756	114177090	-1
gene_3519	114181682	114184023	1
gene_3520	114185407	114185794	1
gene_3521	114186255	114189062	1
gene_7071	114189194	114190435	-1
gene_3522	114191283	114192666	1
gene_3523	114196152	114197536	1
gene_7072	114198079	114203377	-1
gene_3524	114203742	114204218	1
gene_7073	114204296	114205154	-1
gene_3525	114206984	114212833	1
gene_7074	114214134	114215143	-1
gene_3526	114215632	114216723	1
gene_3527	114217067	114218338	1
gene_7075	114218803	114219977	-1
gene_3528	114220403	114223024	1
gene_7076	114223218	114225007	-1
gene_3529	114225600	114229242	1
gene_7077	114230724	114232947	-1
gene_3530	114234694	114239778	1
gene_7078	114270174	114271592	-1
gene_7079	114274770	114282193	-1
gene_7080	114335294	114336621	-1
gene_3531	114343117	114344493	1
gene_7081	114358662	114361422	-1
gene_7082	114404076	114410920	-1
gene_7083	114406625	114407269	-1
gene_7084	114408427	114409071	-1
gene_3532	114413928	114415506	1
gene_7085	114435139	114437520	-1
gene_3533	114450166	114460308	1
gene_7086	114460690	114470471	-1
gene_3534	114464193	114466030	1
gene_7087	114482415	114494513	-1
gene_3535	114499129	114500453	1
gene_7088	114500870	114503378	-1
gene_7089	114540553	114544491	-1
gene_7090	114677391	114678686	-1
gene_7091	114682644	114686081	-1
gene_3536	114690251	114691613	1
gene_7092	114693810	114699603	-1
gene_3537	114706639	114711132	1
gene_3538	114718098	114732162	1
gene_3539	114737104	114745863	1
gene_7093	114746050	114747344	-1
gene_7094	114748265	114749303	-1
gene_7095	114752740	114753864	-1
gene_7096	114760041	114761173	-1
gene_3540	114778691	114780057	1
gene_3541	114781549	114782915	1
gene_9701	8673	19565	-1
gene_7111	23061	26600	1
gene_9702	31059	56810	-1
gene_7112	125386	127795	1
gene_9703	127984	130316	-1
gene_7113	131701	133611	1
gene_7114	137308	137896	1
gene_7115	138561	141400	1
gene_9704	141478	142276	-1
gene_7116	143008	143670	1
gene_9705	144199	146394	-1
gene_9706	148947	150862	-1
gene_7117	155569	156765	1
gene_7118	161529	163402	1
gene_9707	185318	188935	-1
gene_9708	200796	202408	-1
gene_9709	202933	204866	-1
gene_7119	205573	210252	1
gene_7120	214268	218116	1
gene_9710	219340	223635	-1
gene_7121	220585	222087	1
gene_9713	239312	240377	-1
gene_9712	240746	242647	-1
gene_9711	243804	245844	-1
gene_7122	246426	248377	1
gene_9714	248680	249889	-1
gene_9715	258373	259573	-1
gene_7123	260347	261547	1
gene_9716	263910	264647	-1
gene_7124	266122	269046	1
gene_9717	270310	272521	-1
gene_9718	276144	277468	-1
gene_9719	338836	343093	-1
gene_7125	431427	433129	1
gene_7126	478629	483008	1
gene_7127	551873	554594	1
gene_7128	589660	593721	1
gene_9720	605435	606727	-1
gene_7129	607725	609701	1
gene_7130	610666	612445	1
gene_9721	612530	614162	-1
gene_9722	614991	616926	-1
gene_7131	618260	618691	1
gene_7132	619377	620995	1
gene_7133	660479	662206	1
gene_7134	695827	730182	1
gene_9723	726863	728433	-1
gene_9724	730723	733334	-1
gene_9725	733651	734253	-1
gene_7135	734914	736765	1
gene_7136	737536	737871	1
gene_9726	738078	739163	-1
gene_9727	779031	780291	-1
gene_9728	825152	827707	-1
gene_7137	829921	832609	1
gene_9729	832845	838316	-1
gene_9730	838721	839114	-1
gene_7138	839646	841608	1
gene_7139	842233	846355	1
gene_7140	847612	852629	1
gene_7141	853292	854505	1
gene_7142	857832	861981	1
gene_9731	864438	866816	-1
gene_7143	867074	867896	1
gene_7144	873382	878678	1
gene_9732	879626	883095	-1
gene_9733	884038	886376	-1
gene_9734	890348	890982	-1
gene_7146	891485	900168	1
gene_7145	901442	914000	1
gene_7147	903403	904029	1
gene_7148	915324	918534	1
gene_9735	933840	987450	-1
gene_9736	1031019	1031827	-1
gene_7149	1036426	1039788	1
gene_7150	1040376	1041185	1
gene_7151	1045168	1050685	1
gene_7152	1053505	1055561	1
gene_7153	1058545	1061068	1
gene_7154	1131233	1138354	1
gene_9737	1140287	1142216	-1
gene_9738	1167243	1167983	-1
gene_9739	1175681	1176232	-1
gene_9740	1193396	1198849	-1
gene_7155	1200292	1201363	1
gene_7156	1203605	1205785	1
gene_9741	1205972	1208340	-1
gene_7157	1209033	1211407	1
gene_7158	1218925	1219417	1
gene_7159	1224615	1226266	1
gene_7160	1239228	1241520	1
gene_9742	1241725	1244938	-1
gene_7161	1243054	1244073	1
gene_7162	1245162	1246190	1
gene_7163	1246373	1247874	1
gene_9743	1248029	1249182	-1
gene_9744	1259427	1260276	-1
gene_9745	1444979	1446187	-1
gene_7164	1539243	1540862	1
gene_9746	1644472	1648458	-1
gene_9747	1718995	1719478	-1
gene_9748	1720217	1720863	-1
gene_9749	1721715	1722253	-1
gene_9750	1722620	1723092	-1
gene_7165	1726065	1730686	1
gene_9751	1768104	1768748	-1
gene_7166	1771012	1771489	1
gene_7167	1775879	1777342	1
gene_7168	1779841	1788466	1
gene_9752	1789326	1790231	-1
gene_9753	1791791	1818371	-1
gene_7169	1797291	1798028	1
gene_7170	1855494	1865112	1
gene_9754	1866242	1868684	-1
gene_7171	1869421	1870274	1
gene_9755	1876229	1878026	-1
gene_9756	1906571	1912127	-1
gene_7172	1948248	1948686	1
gene_9757	1948872	1950051	-1
gene_9758	1952159	1961075	-1
gene_9759	1971582	1972318	-1
gene_9762	1976160	2016800	-1
gene_9761	1983319	1984817	-1
gene_9760	1986667	1988467	-1
gene_7173	2010812	2016061	1
gene_9763	2019695	2020974	-1
gene_7174	2058701	2074439	1
gene_7175	2087982	2091700	1
gene_7176	2102609	2106514	1
gene_9764	2106888	2108944	-1
gene_7177	2119429	2139023	1
gene_9765	2122723	2124391	-1
gene_9766	2124747	2126433	-1
gene_9767	2126752	2127693	-1
gene_9769	2128672	2130402	-1
gene_9768	2131725	2133459	-1
gene_9770	2139796	2145365	-1
gene_7178	2147181	2148962	1
gene_7179	2158309	2159938	1
gene_7180	2161676	2164423	1
gene_9771	2165442	2166375	-1
gene_7181	2166912	2169216	1
gene_9772	2171906	2177659	-1
gene_9773	2179594	2181016	-1
gene_7182	2219756	2221704	1
gene_9775	2243316	2247048	-1
gene_9776	2247714	2251546	-1
gene_9774	2252009	2255856	-1
gene_7183	2259629	2263408	1
gene_9777	2263721	2273915	-1
gene_7184	2277211	2283148	1
gene_9778	2284016	2284375	-1
gene_7185	2285189	2286274	1
gene_7187	2306092	2308880	1
gene_7186	2309881	2313661	1
gene_7188	2314848	2318613	1
gene_7189	2319283	2323042	1
gene_7190	2337088	2339070	1
gene_7191	2371979	2400213	1
gene_9779	2395466	2396674	-1
gene_7192	2401854	2409040	1
gene_7193	2409802	2411373	1
gene_7194	2412449	2413811	1
gene_7195	2416176	2425619	1
gene_9780	2427254	2429551	-1
gene_9781	2437704	2440617	-1
gene_7196	2498808	2504758	1
gene_7197	2512160	2518019	1
gene_7198	2522075	2523872	1
gene_7199	2524417	2526382	1
gene_7200	2527030	2528959	1
gene_7201	2530382	2532321	1
gene_7202	2532608	2534448	1
gene_7203	2535217	2536401	1
gene_7204	2536867	2538698	1
gene_7205	2538907	2540529	1
gene_9782	2547803	2603167	-1
gene_9783	2553939	2555343	-1
gene_9784	2614436	2618187	-1
gene_7206	2636508	2637208	1
gene_9785	2637341	2640166	-1
gene_7207	2640821	2643484	1
gene_9786	2644117	2645806	-1
gene_9787	2652165	2655001	-1
gene_9788	2659764	2667837	-1
gene_9789	2672495	2679059	-1
gene_9790	2686260	2689480	-1
gene_9791	2690723	2692460	-1
gene_7208	2696807	2698210	1
gene_7209	2707562	2733288	1
gene_9792	2740065	2753328	-1
gene_7210	2761984	2763460	1
gene_9793	2763627	2765729	-1
gene_9794	2766255	2766837	-1
gene_7211	2771820	2779170	1
gene_7212	2781267	2782784	1
gene_9795	2782814	2784426	-1
gene_7213	2785350	2787079	1
gene_7214	2787343	2788312	1
gene_9796	2788572	2789603	-1
gene_7215	2793469	2809668	1
gene_7216	2817264	2820058	1
gene_9797	2821911	2822870	-1
gene_9798	2828311	2849813	-1
gene_7217	2937718	2944570	1
gene_9799	2946138	2952828	-1
gene_7218	2954878	2957297	1
gene_9800	2957630	2961056	-1
gene_9801	2962285	2964319	-1
gene_7219	2965886	2967920	1
gene_7220	2968400	2973248	1
gene_9802	3029757	3032695	-1
gene_9803	3138091	3143996	-1
gene_9804	3213711	3215937	-1
gene_9805	3216642	3217286	-1
gene_7221	3217965	3219734	1
gene_9806	3220789	3221418	-1
gene_7222	3222611	3226997	1
gene_9807	3231457	3231831	-1
gene_7223	3238317	3246327	1
gene_9808	3247144	3247518	-1
gene_9809	3251459	3251833	-1
gene_7224	3252209	3252583	1
gene_7225	3261727	3264498	1
gene_7226	3264879	3265157	1
gene_7227	3265159	3265620	1
gene_9810	3265681	3267401	-1
gene_9811	3267910	3268450	-1
gene_7228	3331424	3333540	1
gene_9812	3337375	3338132	-1
gene_7229	3338994	3339615	1
gene_9813	3339695	3341786	-1
gene_7230	3356299	3363866	1
gene_9814	3365929	3370850	-1
gene_7231	3375673	3377340	1
gene_9815	3379340	3385686	-1
gene_9816	3386522	3386731	-1
gene_9817	3392850	3403634	-1
gene_7232	3433629	3434086	1
gene_9818	3435930	3441135	-1
gene_7233	3476739	3485986	1
gene_7234	3486827	3487415	1
gene_7235	3522663	3540358	1
gene_7236	3547397	3554481	1
gene_9819	3550024	3550525	-1
gene_7237	3559461	3565827	1
gene_7238	3569217	3571276	1
gene_7239	3572199	3577238	1
gene_7240	3578352	3579387	1
gene_7241	3579462	3581975	1
gene_7242	3582937	3583999	1
gene_7243	3584074	3588141	1
gene_7244	3612995	3618315	1
gene_9820	3616247	3616982	-1
gene_9821	3621565	3624161	-1
gene_7245	3628441	3629945	1
gene_9822	3633448	3639568	-1
gene_9823	3642939	3644270	-1
gene_7246	3646521	3647592	1
gene_7247	3648488	3650884	1
gene_9824	3651011	3652572	-1
gene_9825	3657241	3672035	-1
gene_9826	3725563	3740449	-1
gene_7248	3764736	3771642	1
gene_9827	3771796	3773252	-1
gene_7249	3776131	3780833	1
gene_9829	3782078	3787570	-1
gene_9828	3789138	3794517	-1
gene_7250	3803062	3811963	1
gene_9830	3813268	3815106	-1
gene_7251	3816576	3828343	1
gene_9831	3830602	3832479	-1
gene_9832	3842303	3847963	-1
gene_7252	3849861	3852112	1
gene_9833	3851063	3851396	-1
gene_9834	3852309	3853441	-1
gene_7253	3853680	3855499	1
gene_9835	3858358	3875046	-1
gene_9836	3887529	3891043	-1
gene_7254	3891535	3893059	1
gene_9837	3894402	3894972	-1
gene_9838	3896688	3897397	-1
gene_7255	3897982	3899073	1
gene_7256	3900720	3906117	1
gene_9839	3909907	3910890	-1
gene_9840	3912711	3916364	-1
gene_7257	3918500	3919763	1
gene_9841	3920381	3938295	-1
gene_7258	3928503	3929186	1
gene_7259	3934567	3936164	1
gene_9842	3962293	3963354	-1
gene_9843	3963512	3963796	-1
gene_7260	3967750	3977298	1
gene_7261	3980150	3981888	1
gene_9844	3983715	3986201	-1
gene_7262	4001334	4008089	1
gene_7263	4018477	4047609	1
gene_9845	4034268	4034777	-1
gene_9846	4050657	4051459	-1
gene_7264	4051828	4053495	1
gene_7265	4054180	4055394	1
gene_7266	4056266	4058293	1
gene_9847	4060051	4061040	-1
gene_7267	4062635	4065113	1
gene_7268	4090043	4091685	1
gene_7269	4108879	4118258	1
gene_9848	4113300	4113971	-1
gene_9849	4123650	4125347	-1
gene_7270	4126423	4127262	1
gene_9850	4127470	4129253	-1
gene_7271	4129585	4130550	1
gene_9851	4133273	4135877	-1
gene_7272	4136386	4138234	1
gene_9852	4141333	4143522	-1
gene_7273	4145147	4146031	1
gene_7274	4147260	4148774	1
gene_9853	4149248	4150355	-1
gene_9854	4150804	4152591	-1
gene_9855	4194624	4195095	-1
gene_7275	4208982	4222137	1
gene_9856	4238483	4239490	-1
gene_9857	4241666	4242348	-1
gene_7276	4244208	4245309	1
gene_7277	4245701	4246721	1
gene_7278	4247065	4248126	1
gene_7279	4249159	4250661	1
gene_9858	4252735	4255796	-1
gene_9859	4256625	4258091	-1
gene_9860	4266265	4268137	-1
gene_9861	4288652	4292707	-1
gene_7280	4295016	4297985	1
gene_9862	4301588	4316380	-1
gene_9863	4349830	4351055	-1
gene_7281	4352962	4354578	1
gene_9864	4356359	4358456	-1
gene_7282	4363936	4368333	1
gene_7283	4381944	4387421	1
gene_9865	4392345	4393598	-1
gene_7284	4394082	4394888	1
gene_7285	4399503	4403200	1
gene_7286	4404140	4404880	1
gene_9866	4404989	4406212	-1
gene_7287	4407103	4408611	1
gene_9867	4410502	4411732	-1
gene_9868	4413906	4444661	-1
gene_7288	4454849	4457231	1
gene_7289	4458024	4459186	1
gene_7290	4469009	4477492	1
gene_7291	4484221	4485898	1
gene_7292	4487381	4501200	1
gene_7293	4505510	4511677	1
gene_9869	4512053	4515595	-1
gene_9870	4516903	4518831	-1
gene_7294	4550948	4552244	1
gene_7295	4586311	4623684	1
gene_7296	4623928	4624302	1
gene_7297	4630645	4632540	1
gene_7298	4639170	4641471	1
gene_9871	4644937	4645881	-1
gene_7299	4650461	4653625	1
gene_7300	4682846	4684002	1
gene_7301	4803456	4856821	1
gene_7302	4885284	4894608	1
gene_9872	4894917	4898197	-1
gene_9873	4899082	4900702	-1
gene_7303	4903382	4909822	1
gene_7304	4938159	4956612	1
gene_9874	4958023	4959143	-1
gene_9875	4962052	4971084	-1
gene_7305	4972935	4974760	1
gene_9876	4975430	4977829	-1
gene_7306	4979208	4982354	1
gene_9877	4992167	4993421	-1
gene_9878	4993746	4994689	-1
gene_7307	4995801	4996564	1
gene_9879	4996897	4997299	-1
gene_9880	4997798	4999700	-1
gene_7308	5001722	5005785	1
gene_7309	5016001	5017343	1
gene_7310	5017681	5019413	1
gene_7311	5019774	5021363	1
gene_7312	5021681	5023194	1
gene_9881	5066280	5067704	-1
gene_7313	5070883	5074865	1
gene_9882	5093289	5097866	-1
gene_7314	5116470	5117136	1
gene_7315	5122255	5123855	1
gene_9883	5124132	5124692	-1
gene_7316	5125929	5128524	1
gene_9884	5129360	5131216	-1
gene_7317	5132111	5137176	1
gene_9885	5137392	5139203	-1
gene_7318	5140430	5141536	1
gene_7319	5141663	5142076	1
gene_9886	5142537	5143425	-1
gene_9887	5144796	5146149	-1
gene_9888	5152428	5191845	-1
gene_9889	5248397	5270563	-1
gene_9890	5273166	5276525	-1
gene_9893	5277227	5280593	-1
gene_9891	5285128	5288488	-1
gene_7320	5290609	5293773	1
gene_9892	5294920	5298291	-1
gene_9894	5299149	5306757	-1
gene_7321	5307295	5316942	1
gene_9895	5321079	5327067	-1
gene_7322	5329108	5337930	1
gene_9896	5340207	5345154	-1
gene_9897	5362439	5365102	-1
gene_7323	5366763	5367728	1
gene_9898	5368300	5385418	-1
gene_9899	5425442	5426355	-1
gene_9900	5431494	5434882	-1
gene_7324	5437274	5443121	1
gene_9901	5446720	5456460	-1
gene_9902	5462181	5472803	-1
gene_9903	5475786	5488148	-1
gene_9904	5490215	5497974	-1
gene_9905	5499038	5504692	-1
gene_7325	5522674	5523582	1
gene_9906	5528670	5529872	-1
gene_7326	5530854	5544937	1
gene_9907	5534521	5535103	-1
gene_9908	5547428	5579047	-1
gene_7327	5624525	5627006	1
gene_9909	5627463	5629723	-1
gene_7328	5630139	5631690	1
gene_9910	5633292	5635496	-1
gene_7329	5645004	5655033	1
gene_9911	5658062	5658742	-1
gene_7330	5659797	5660839	1
gene_7331	5677873	5678844	1
gene_9912	5681170	5682062	-1
gene_7332	5691574	5704460	1
gene_9913	5706314	5706889	-1
gene_9914	5707026	5707298	-1
gene_7333	5745916	5805241	1
gene_9915	5768548	5769844	-1
gene_9916	5811480	5812276	-1
gene_7334	5819590	5829578	1
gene_9917	5838386	5843350	-1
gene_7335	5852881	5853768	1
gene_7336	5856506	5867647	1
gene_7337	5870956	5872107	1
gene_7338	5875715	5876857	1
gene_7339	5879202	5880996	1
gene_9918	5891919	5893339	-1
gene_7340	5914161	5915556	1
gene_7341	5963489	5970250	1
gene_7342	5964522	5968738	1
gene_9919	5976923	5977944	-1
gene_9920	5978312	5980094	-1
gene_9921	5981329	5982899	-1
gene_9922	5984387	5986095	-1
gene_9923	5988919	5990762	-1
gene_9924	5992973	5995001	-1
gene_9925	5995719	5998121	-1
gene_9926	5998632	5999594	-1
gene_9927	6001674	6006677	-1
gene_9928	6008520	6011091	-1
gene_9929	6012996	6015032	-1
gene_7343	6015393	6016655	1
gene_9930	6016889	6018513	-1
gene_7344	6020825	6026418	1
gene_9931	6027861	6034861	-1
gene_7345	6035946	6042537	1
gene_9932	6043126	6044955	-1
gene_7346	6048688	6055819	1
gene_9933	6059772	6072008	-1
gene_7347	6074509	6076322	1
gene_9934	6077126	6078514	-1
gene_9935	6082482	6088759	-1
gene_7348	6114401	6115169	1
gene_7349	6118623	6119505	1
gene_7350	6156399	6169572	1
gene_7351	6174490	6176146	1
gene_9936	6178246	6179634	-1
gene_9937	6182695	6183867	-1
gene_9938	6185300	6189071	-1
gene_9939	6191197	6192151	-1
gene_7352	6193738	6194688	1
gene_7353	6195053	6196565	1
gene_9940	6203764	6206561	-1
gene_9941	6207401	6210378	-1
gene_7354	6226549	6231600	1
gene_9942	6236416	6237375	-1
gene_7355	6237985	6244159	1
gene_9943	6238796	6239206	-1
gene_7356	6268244	6282983	1
gene_7357	6276845	6278947	1
gene_7358	6285538	6288850	1
gene_7359	6300783	6303539	1
gene_7360	6305388	6307402	1
gene_7361	6308549	6314680	1
gene_9944	6317349	6324862	-1
gene_9945	6347331	6360401	-1
gene_9946	6458709	6460130	-1
gene_7362	6464983	6469256	1
gene_7363	6474144	6481724	1
gene_9947	6483709	6485005	-1
gene_7364	6485771	6488112	1
gene_7365	6488686	6490818	1
gene_7366	6493623	6497929	1
gene_7367	6498787	6501865	1
gene_7368	6517427	6521286	1
gene_7369	6528584	6540583	1
gene_7370	6543228	6544522	1
gene_7371	6555642	6560098	1
gene_9948	6578472	6579356	-1
gene_7372	6582128	6590377	1
gene_7373	6590734	6591679	1
gene_7374	6673867	6738659	1
gene_7375	6766335	6767758	1
gene_9949	6831707	6833051	-1
gene_9950	6835093	6836457	-1
gene_7376	6837069	6838610	1
gene_7377	6845115	6851036	1
gene_9951	6866073	6869020	-1
gene_7378	6875666	6878863	1
gene_9952	6878901	6880142	-1
gene_7379	6881444	6881701	1
gene_9953	6881793	6882792	-1
gene_7380	6890252	6891223	1
gene_9954	6895525	6899998	-1
gene_9955	6909960	6912694	-1
gene_7381	7026455	7028451	1
gene_9956	7028475	7030813	-1
gene_7382	7033087	7041928	1
gene_9957	7033524	7034465	-1
gene_7383	7043002	7043480	1
gene_9958	7044352	7045758	-1
gene_7384	7051562	7055226	1
gene_7385	7057310	7059636	1
gene_9959	7063977	7075907	-1
gene_7386	7078025	7079625	1
gene_9960	7081280	7085344	-1
gene_7387	7086466	7087499	1
gene_7388	7087803	7088672	1
gene_9961	7088767	7089826	-1
gene_7389	7090254	7092188	1
gene_9962	7092690	7093399	-1
gene_7390	7094906	7098761	1
gene_9963	7100576	7103639	-1
gene_7391	7105013	7106603	1
gene_7392	7106845	7107820	1
gene_9964	7107913	7108922	-1
gene_9965	7109224	7110567	-1
gene_7393	7114338	7124266	1
gene_7394	7128287	7139918	1
gene_7395	7142480	7150357	1
gene_7396	7155891	7158590	1
gene_9966	7160189	7164728	-1
gene_7397	7441760	7447938	1
gene_9967	7448200	7448806	-1
gene_7398	7615896	7616755	1
gene_9968	7656502	7657015	-1
gene_9969	7657516	7659015	-1
gene_9970	7662145	7673440	-1
gene_7399	7674264	7675128	1
gene_9971	7679225	7681201	-1
gene_7400	7689211	7693181	1
gene_7402	7729406	7731984	1
gene_7401	7729945	7731085	1
gene_9972	7732098	7733421	-1
gene_7403	7735577	7736091	1
gene_9973	7736841	7737819	-1
gene_7404	7737964	7739388	1
gene_9974	7739706	7740423	-1
gene_7405	7744025	7789295	1
gene_7406	7792121	7794316	1
gene_9975	7797327	7800200	-1
gene_9976	7800808	7803053	-1
gene_7407	7802217	7802504	1
gene_7408	7803969	7805823	1
gene_9977	7819896	7821054	-1
gene_9978	7821692	7822750	-1
gene_9979	7824948	7825425	-1
gene_7409	7826464	7828357	1
gene_7410	7831481	7836453	1
gene_7411	7838672	7839148	1
gene_9980	7841951	7846579	-1
gene_9981	7850749	7853158	-1
gene_7412	7854521	7854745	1
gene_9982	7855313	7855699	-1
gene_9983	7856452	7860632	-1
gene_7413	7857352	7858339	1
gene_9984	7864777	7881973	-1
gene_7414	7884979	7892133	1
gene_9985	7892317	7893888	-1
gene_7415	7894300	7894701	1
gene_9986	7894840	7897578	-1
gene_9987	7901635	7929017	-1
gene_9988	7959026	7963811	-1
gene_9989	7966941	7968546	-1
gene_7416	7970668	7972791	1
gene_9990	7972849	7974734	-1
gene_7417	7975199	7976688	1
gene_9991	7976849	7977226	-1
gene_9992	8013546	8014631	-1
gene_9993	8015712	8017218	-1
gene_9994	8146180	8147834	-1
gene_9995	8179989	8184490	-1
gene_7418	8229087	8245137	1
gene_9996	8247488	8251691	-1
gene_7420	8313752	8314284	1
gene_7419	8315585	8323789	1
gene_9997	8360418	8361635	-1
gene_7421	8362085	8363299	1
gene_9998	8363431	8364818	-1
gene_9999	8367738	8369144	-1
gene_7422	8378346	8379838	1
gene_10000	8381256	8381894	-1
gene_10001	8382214	8384061	-1
gene_10002	8385408	8386843	-1
gene_7423	8387113	8387491	1
gene_10003	8387930	8389883	-1
gene_7424	8392331	8394119	1
gene_10004	8394319	8394955	-1
gene_7425	8397796	8400797	1
gene_7426	8402621	8407890	1
gene_10005	8408813	8411535	-1
gene_7427	8414020	8417642	1
gene_10006	8418422	8419983	-1
gene_7430	8423474	8425497	1
gene_7429	8429038	8430637	1
gene_7428	8434152	8436965	1
gene_10007	8437423	8438733	-1
gene_7432	8440972	8442340	1
gene_10008	8442448	8444377	-1
gene_7431	8449978	8451409	1
gene_7433	8453876	8455538	1
gene_7434	8456851	8461870	1
gene_7437	8463606	8464800	1
gene_7435	8466449	8467662	1
gene_7436	8471039	8472299	1
gene_10009	8472986	8475302	-1
gene_7438	8478261	8479660	1
gene_7439	8482761	8485149	1
gene_10010	8488078	8493348	-1
gene_10011	8519487	8526301	-1
gene_10012	8554620	8555574	-1
gene_10013	8557423	8558207	-1
gene_10014	8561310	8565070	-1
gene_10015	8583964	8584969	-1
gene_10016	8585954	8587491	-1
gene_10017	8590874	8592406	-1
gene_7440	8593974	8597943	1
gene_10018	8601197	8603240	-1
gene_7441	8629425	8637721	1
gene_10019	8640835	8645735	-1
gene_10020	8687450	8688669	-1
gene_7442	8690461	8706131	1
gene_10021	8707957	8712355	-1
gene_10022	8713586	8723915	-1
gene_10023	8726670	8734376	-1
gene_7443	8737220	8738263	1
gene_7444	8740944	8741222	1
gene_10024	8741406	8743174	-1
gene_7445	8747991	8752881	1
gene_7446	8755043	8760027	1
gene_10025	8762295	8763817	-1
gene_10026	8765312	8765983	-1
gene_7447	8771230	8787069	1
gene_7448	8789014	8789730	1
gene_10027	8789864	8790835	-1
gene_7449	8793280	8797272	1
gene_10028	8798183	8800707	-1
gene_7450	8829577	8831900	1
gene_7451	8841645	8845332	1
gene_7452	8857142	8858449	1
gene_7453	8869951	8877672	1
gene_10029	8879828	8883994	-1
gene_7454	8885764	8887012	1
gene_7455	8888415	8892056	1
gene_10030	8892261	8899212	-1
gene_10031	8899839	8900156	-1
gene_10032	8900819	8902363	-1
gene_7456	8903684	8905322	1
gene_7457	8908810	8910457	1
gene_7458	8919716	8921150	1
gene_7459	8988607	9048927	1
gene_7460	9063068	9080207	1
gene_7461	9081431	9082960	1
gene_7462	9083558	9085096	1
gene_10033	9087020	9087467	-1
gene_10034	9090378	9093248	-1
gene_7463	9095205	9098574	1
gene_10035	9099793	9100673	-1
gene_10036	9102370	9103311	-1
gene_7464	9194951	9203085	1
gene_7465	9205283	9206921	1
gene_10037	9208740	9209860	-1
gene_10038	9212278	9213837	-1
gene_7466	9215290	9216431	1
gene_7467	9217426	9218970	1
gene_7468	9219567	9220678	1
gene_7469	9249881	9255465	1
