ID	start	end	strand
gene-LOC120903389	4880584	4882905	1
gene-LOC120904753	4890459	4892789	1
gene-LOC120904752	4894422	4903101	-1
gene-LOC120904754	4896772	4898758	1
gene-LOC120904750	4908157	4933843	1
gene-LOC120900010	4939954	4949322	1
gene-LOC120900009	4950142	4952068	1
gene-LOC120900011	4953359	4954838	-1
gene-LOC120904339	4960115	4987470	-1
gene-LOC120904337	4988019	4988852	1
gene-LOC120904336	4989083	4991324	1
gene-LOC120904325	4992604	4996204	-1
gene-Trnaa-agc-10	4996752	4996824	1
gene-LOC120905028	5006631	5007696	-1
gene-LOC120904324	5013289	5100828	1
gene-Trnat-cgu-5	5053350	5053421	-1
gene-Trnat-agu-6	5053930	5054003	1
gene-LOC120904329	5065568	5066798	1
gene-LOC120904331	5067407	5068674	1
gene-LOC120904330	5069470	5070744	1
gene-LOC120904328	5071754	5072983	1
gene-LOC120904334	5073773	5074909	1
gene-LOC120904332	5075331	5076954	1
gene-LOC120904327	5077070	5078446	1
gene-LOC120904333	5079144	5080456	1
gene-LOC120904335	5080850	5082056	1
gene-LOC120905255	5092439	5092633	-1
gene-LOC120904340	5093138	5096251	-1
gene-LOC120904338	5101042	5101763	-1
gene-LOC120904326	5101849	5103902	1
gene-LOC120905033	5110389	5111003	-1
gene-LOC120904341	5111011	5116478	-1
gene-LOC120900469	5118260	5126005	-1
gene-LOC120900470	5126206	5209137	-1
gene-LOC120903174	5220177	5222363	-1
gene-LOC120903304	5234027	5253197	1
gene-LOC120903305	5253037	5256835	-1
gene-LOC120901016	5257235	5275826	-1
gene-LOC120901030	5286377	5300544	1
gene-LOC120902353	5311104	5312519	-1
gene-LOC120902349	5312750	5318361	1
gene-LOC120902350	5318404	5320596	-1
gene-LOC120902348	5320663	5325583	1
gene-LOC120902352	5325794	5327280	1
gene-LOC120902351	5332062	5342608	-1
gene-LOC120902442	5343526	5350525	-1
gene-LOC120900287	5396775	5429235	1
gene-LOC120900288	5429246	5430609	-1
gene-LOC120902441	5531999	5543619	1
gene-LOC120903992	5654939	5655682	1
gene-LOC120903989	5655796	5663277	1
gene-LOC120903990	5659838	5663014	-1
gene-LOC120903991	5663823	5665314	-1
gene-LOC120903988	5665699	5684989	-1
gene-LOC120899832	5685813	5687134	1
gene-LOC120899825	5687723	5806952	-1
gene-LOC120899828	5701135	5704011	-1
gene-LOC120899824	5807449	5821882	-1
gene-LOC120899827	5822058	5832267	-1
gene-LOC120899831	5832470	5833361	-1
gene-LOC120899830	5833504	5837051	1
gene-LOC120899829	5837052	5839269	-1
gene-LOC120902056	5840506	5842038	-1
gene-LOC120902054	5842049	5845910	1
gene-LOC120902055	5845895	5847999	-1
gene-LOC120904121	5848277	5850993	1
gene-LOC120902071	5851900	5857549	1
gene-LOC120902044	5858942	5862016	1
gene-LOC120902045	5859866	5861706	-1
gene-LOC120905034	5862995	5864543	-1
gene-LOC120903003	5883672	5891165	1
gene-LOC120903981	5892955	5894178	1
gene-LOC120903980	5895290	5897003	-1
gene-LOC120900480	5897959	5906696	1
gene-LOC120900481	5907218	5925524	-1
gene-LOC120900947	5926780	5928315	1
gene-LOC120900945	5927872	5935169	-1
gene-LOC120900949	5930068	5937752	1
gene-LOC120900948	5931212	5932105	1
gene-LOC120900944	5937773	5939659	1
gene-LOC120900946	5939597	5950004	-1
gene-LOC120905110	5951559	5978050	-1
gene-LOC120900938	5979660	6008243	-1
gene-LOC120904821	6008566	6009824	-1
gene-LOC120904817	6009871	6014545	1
gene-LOC120904820	6019243	6025407	-1
gene-LOC120904819	6020278	6024323	1
gene-LOC120901448	6025757	6042924	1
gene-LOC120902851	6051402	6054098	1
gene-LOC120902852	6054089	6056023	-1
gene-LOC120903382	6056803	6059310	1
gene-LOC120904889	6059577	6100434	1
gene-LOC120904893	6100512	6102835	-1
gene-LOC120904895	6104127	6105864	-1
gene-LOC120904897	6109477	6111408	-1
gene-LOC120905040	6126343	6128062	-1
gene-LOC120904896	6130731	6132542	-1
gene-LOC120904899	6135932	6138104	1
gene-LOC120904887	6137715	6201762	-1
gene-LOC120904890	6141428	6145329	1
gene-LOC120904892	6163649	6166002	-1
gene-LOC120904894	6166899	6168634	1
gene-LOC120905043	6168892	6171846	1
gene-LOC120903657	6203431	6205223	1
gene-LOC120902273	6205557	6215832	1
gene-LOC120904991	6216115	6225519	1
gene-LOC120904993	6225202	6225799	-1
gene-LOC120904990	6225876	6227294	1
gene-LOC120904992	6227444	6229176	1
gene-LOC120904988	6228637	6232378	-1
gene-LOC120904989	6232915	6242026	1
gene-LOC120903488	6251941	6253952	-1
gene-LOC120904182	6258687	6260497	1
gene-LOC120903569	6268146	6271199	1
gene-LOC120901271	6275822	6277505	1
gene-LOC120901272	6277276	6278673	-1
gene-LOC120901273	6278903	6279689	1
gene-LOC120901270	6279610	6282090	-1
gene-LOC120900542	6282657	6290789	1
gene-LOC120900545	6291252	6292318	1
gene-LOC120900546	6292299	6292999	-1
gene-LOC120900547	6293212	6294116	1
gene-LOC120900544	6294167	6296208	-1
gene-LOC120901790	6296965	6307081	-1
gene-LOC120901788	6310087	6311743	-1
gene-LOC120901787	6311976	6315835	1
gene-LOC120901784	6315937	6318819	1
gene-LOC120901782	6323421	6400933	1
gene-LOC120901786	6348917	6350785	1
gene-LOC120901791	6388759	6389396	-1
gene-LOC120901783	6397483	6400690	-1
gene-LOC120901789	6401219	6402481	1
gene-LOC120901785	6404161	6406294	1
gene-LOC120903967	6407907	6409765	1
gene-LOC120903969	6409900	6412344	-1
gene-LOC120904652	6414704	6423975	-1
gene-LOC120904651	6424327	6432783	1
gene-LOC120903319	6435223	6439150	1
gene-LOC120900521	6441848	6449206	1
gene-LOC120900519	6449266	6457503	-1
gene-LOC120905144	6457935	6470600	1
gene-LOC120905145	6470696	6472978	1
gene-LOC120905146	6473373	6485050	-1
gene-LOC120905147	6520324	6521915	-1
gene-LOC120901569	6529940	6541818	1
gene-LOC120902725	6542924	6559164	-1
gene-LOC120903912	6560469	6561569	1
gene-LOC120903907	6561681	6568004	-1
gene-LOC120903908	6568688	6573896	1
gene-LOC120903910	6573969	6575894	-1
gene-LOC120903911	6575980	6577309	1
gene-LOC120903909	6584323	6632527	1
gene-LOC120902370	6643419	6686547	1
gene-LOC120900404	6691272	6698008	1
gene-LOC120900403	6700462	6758083	-1
gene-LOC120900405	6744489	6745738	1
gene-LOC120901313	6767848	6834615	-1
gene-LOC120903129	6845631	6896522	-1
gene-LOC120905052	6901204	6908859	1
gene-LOC120904663	6909031	6910874	1
gene-LOC120904662	6910812	6912512	-1
gene-LOC120904659	6912606	6914555	-1
gene-LOC120904656	6915208	6917633	-1
gene-LOC120904654	6917741	6919519	-1
gene-LOC120904655	6919592	6921694	1
gene-LOC120904660	6922328	6924146	-1
gene-LOC120904658	6924895	6926606	-1
gene-Trnak-cuu-12	6927497	6927569	-1
gene-LOC120904661	6928230	6930126	1
gene-LOC120904657	6930509	6934452	1
gene-LOC120904653	6937448	7047176	1
gene-LOC120904667	6958136	6958826	-1
gene-LOC120904666	6959641	6960425	-1
gene-LOC120904664	6968763	6972725	-1
gene-LOC120905058	6971026	6975292	-1
gene-Trnaw-cca-6	6978119	6978190	-1
gene-LOC120904665	7002919	7004137	1
gene-LOC120902221	7061594	7063249	-1
gene-LOC120902478	7064216	7106104	1
gene-LOC120904087	7114329	7120208	-1
gene-LOC120902320	7138068	7141004	1
gene-LOC120902321	7140934	7152965	-1
gene-LOC120903999	7158540	7160159	1
gene-LOC120904001	7160342	7161813	1
gene-LOC120903998	7162378	7167803	-1
gene-LOC120904002	7169551	7191069	-1
gene-LOC120902417	7193428	7196591	1
gene-LOC120902418	7196790	7267839	-1
gene-LOC120902375	7427521	7522269	-1
gene-LOC120903267	7533372	7535551	1
gene-LOC120903268	7535517	7536283	-1
gene-LOC120903925	7536531	7538868	1
gene-LOC120905061	7539691	7541705	1
gene-LOC120900614	7541924	7549578	1
gene-LOC120900615	7550534	7554200	-1
gene-LOC120901742	7554488	7556575	-1
gene-LOC120903331	7557101	7561245	-1
gene-LOC120902585	7562780	7563171	-1
gene-LOC120904968	7564076	7586323	1
gene-LOC120904967	7589433	7598541	-1
gene-LOC120900681	7598847	7785350	1
gene-LOC120900682	7769322	7773395	-1
gene-LOC120900684	7784926	7787955	-1
gene-LOC120900683	7788843	7867978	-1
gene-LOC120902800	7870981	7873564	1
gene-LOC120901766	7874500	7896145	1
gene-LOC120901767	7896503	7901588	-1
gene-LOC120901769	7904175	7905911	-1
gene-LOC120901768	7908187	7909148	-1
gene-LOC120901765	7912539	7937694	-1
gene-LOC120901512	7944240	8029613	-1
gene-LOC120903324	8032334	8034453	1
gene-LOC120903323	8036267	8037879	1
gene-LOC120905062	8043973	8051266	1
gene-LOC120902343	8051468	8054462	1
gene-LOC120902342	8054602	8057875	-1
gene-LOC120901670	8058116	8061788	1
gene-LOC120901669	8061856	8063834	-1
gene-LOC120902207	8063991	8067478	-1
gene-LOC120902206	8067596	8072589	1
gene-LOC120902212	8072739	8073668	1
gene-LOC120902208	8073537	8076039	-1
gene-LOC120902205	8076200	8085701	1
gene-LOC120902209	8085882	8097726	-1
gene-LOC120902210	8089992	8096058	1
gene-LOC120903190	8098311	8100421	1
gene-LOC120903191	8100404	8101343	-1
gene-LOC120902960	8101649	8103004	1
gene-LOC120902963	8111630	8164980	1
gene-LOC120905063	8127319	8128719	-1
gene-LOC120904209	8410167	8414024	-1
gene-LOC120902199	8444299	8447185	-1
gene-LOC120902200	8469160	8470091	-1
gene-LOC120903947	8472059	8472940	-1
gene-LOC120903948	8473272	8474207	-1
gene-LOC120904404	8474415	8475408	-1
gene-LOC120901671	8525978	8527190	1
gene-LOC120904393	8527847	8529299	1
gene-LOC120903264	8536680	8538947	1
gene-LOC120903265	8539152	8540119	-1
gene-LOC120903266	8540241	8541013	-1
gene-LOC120901873	8541964	8542770	-1
gene-LOC120901975	8543653	8544424	-1
gene-LOC120902016	8544908	8545700	-1
gene-LOC120902633	8545839	8546550	1
gene-LOC120900769	8554738	8557749	-1
gene-LOC120900767	8557840	8559888	-1
gene-LOC120900770	8560269	8563554	1
gene-LOC120899734	8567184	8584246	1
gene-LOC120904926	8597396	8606188	1
gene-LOC120904930	8606766	8607714	1
gene-LOC120904933	8607932	8608802	1
gene-LOC120904928	8609780	8610721	1
gene-LOC120904931	8611375	8612280	-1
gene-LOC120904929	8612763	8613710	1
gene-LOC120904927	8614789	8615797	1
gene-LOC120905069	8616842	8617666	1
gene-LOC120904925	8618100	8622076	1
gene-LOC120904934	8622404	8623158	1
gene-LOC120905019	8630955	8675785	1
gene-LOC120905071	8705662	8713661	1
gene-LOC120905018	8718099	8722843	-1
gene-LOC120905014	8721982	8723397	1
gene-LOC120905012	8723382	8725328	-1
gene-LOC120905017	8725451	8726414	-1
gene-LOC120905016	8727771	8728917	1
gene-LOC120905015	8728992	8733657	-1
gene-LOC120901435	8734464	8781304	1
gene-LOC120901436	8781410	8834307	-1
gene-LOC120901443	8788148	8788650	1
gene-LOC120901444	8789953	8790486	1
gene-LOC120901440	8794563	8815354	1
gene-LOC120901439	8816526	8830893	1
gene-LOC120901442	8835363	8839409	1
gene-LOC120901438	8840000	8843146	-1
gene-LOC120901441	8843462	8844421	-1
gene-LOC120901470	8844701	8850060	1
gene-LOC120903892	8850275	8851763	1
gene-LOC120900230	8852018	8923700	1
gene-LOC120900397	8925892	8940807	1
gene-LOC120900398	8941561	8944157	1
gene-LOC120902697	8994908	9018106	1
gene-LOC120900651	9075087	9103057	-1
gene-LOC120900653	9083105	9087268	-1
gene-LOC120900867	9105165	9112723	1
gene-LOC120900868	9112717	9113736	-1
gene-LOC120903448	9113929	9120256	-1
gene-LOC120903373	9121417	9123465	-1
gene-LOC120900242	9123839	9139192	1
gene-LOC120900244	9139371	9144703	-1
gene-LOC120900243	9144924	9147453	-1
gene-LOC120903552	9148175	9150407	-1
gene-LOC120901673	9150657	9155590	1
gene-LOC120901382	9158703	9159874	-1
gene-LOC120905095	9196664	9198581	1
gene-LOC120901416	9253392	9359025	1
gene-LOC120901417	9358990	9364576	-1
gene-LOC120902489	9367485	9369287	-1
gene-LOC120902490	9369378	9370940	1
gene-LOC120902491	9371228	9372328	1
gene-LOC120902492	9372264	9373298	-1
gene-LOC120904193	9373795	9376991	1
gene-LOC120904389	9377093	9378906	1
gene-LOC120899944	9387263	9460193	1
gene-LOC120904123	9462701	9463607	1
gene-LOC120904124	9463501	9464459	-1
gene-LOC120903041	9465833	9468041	1
gene-LOC120902811	9472550	9571180	1
gene-Trnag-ucc-8	9504470	9504541	-1
gene-LOC120904470	9580135	9672893	-1
gene-LOC120904468	9653227	9680870	1
gene-LOC120904469	9669328	9671829	1
gene-LOC120904471	9680420	9681406	-1
gene-LOC120901524	9681502	9682564	-1
gene-LOC120901523	9682684	9684669	-1
gene-LOC120901521	9684918	9689843	-1
gene-LOC120900074	9690997	9722482	-1
gene-LOC120903581	9724069	9727522	1
gene-LOC120902834	9752198	9774448	1
gene-LOC120902835	9777761	9779372	1
gene-LOC120902833	9781303	9783597	-1
gene-LOC120900350	9792036	9793646	-1
gene-LOC120900349	9794995	9797062	-1
gene-LOC120900346	9802939	9928371	-1
gene-LOC120900347	9845789	9848017	1
gene-LOC120900348	9860232	9862124	1
gene-LOC120900351	9864322	9868263	1
gene-LOC120904477	9952058	9958127	-1
gene-LOC120902994	9969402	9972824	1
gene-LOC120900300	9974855	9994648	-1
gene-LOC120900299	9995627	10002639	-1
gene-LOC120904964	10007137	10009485	1
gene-LOC120904963	10009474	10024274	-1
gene-LOC120900492	10025236	10030504	-1
gene-LOC120900493	10030562	10035839	-1
gene-LOC120901733	10036562	10041584	1
gene-LOC120900575	10041872	10043527	1
gene-LOC120900573	10043725	10045522	1
gene-LOC120900574	10045529	10047239	1
gene-LOC120900576	10047799	10049423	1
gene-LOC120900572	10049357	10059189	-1
gene-LOC120903316	10059483	10060466	1
gene-LOC120903315	10060474	10061906	-1
gene-LOC120903182	10062087	10063565	1
gene-LOC120903180	10063581	10066279	-1
gene-LOC120905098	10066078	10068638	-1
gene-LOC120903178	10068869	10098988	-1
gene-LOC120903181	10099287	10101177	1
gene-LOC120903179	10101238	10111483	-1
gene-LOC120901816	10114815	10182161	1
gene-Trnar-ucg-5	10121819	10121891	-1
gene-LOC120904909	10182755	10185200	-1
gene-LOC120904906	10187332	10189913	1
gene-LOC120904908	10187380	10192071	-1
gene-LOC120904905	10192196	10196936	-1
gene-LOC120904910	10198767	10199391	1
gene-LOC120904907	10199328	10203954	-1
gene-LOC120903240	10205759	10207066	-1
gene-LOC120903241	10207369	10208129	1
gene-LOC120900654	10264018	10279754	-1
gene-LOC120900655	10267784	10269600	1
gene-LOC120900876	10280292	10282346	1
gene-LOC120900869	10282465	10299149	-1
gene-LOC120905100	10299950	10306918	1
gene-LOC120900877	10306850	10307631	-1
gene-LOC120900872	10308038	10311978	1
gene-LOC120900873	10312131	10314240	1
gene-LOC120900875	10314155	10315208	-1
gene-LOC120900874	10315280	10317612	1
gene-LOC120900871	10318120	10352903	-1
gene-LOC120902922	10353453	10422852	-1
gene-LOC120902924	10407256	10408071	1
gene-LOC120902925	10413490	10416371	1
gene-LOC120901852	10423286	10424447	1
gene-LOC120899538	10426025	10437000	1
gene-LOC120899539	10437047	10439677	-1
gene-LOC120900597	10439874	10452203	-1
gene-LOC120899784	10452758	10460554	-1
gene-LOC120899789	10460765	10462206	1
gene-LOC120899787	10462220	10466919	-1
gene-LOC120899786	10463520	10465965	1
gene-LOC120899785	10466279	10470776	1
gene-LOC120904757	10472246	10489821	1
gene-LOC120904755	10482688	10496033	-1
gene-LOC120899987	10496394	10504925	1
gene-LOC120899988	10506010	10509474	-1
gene-LOC120899989	10507516	10511010	1
gene-LOC120905239	10519849	10520747	1
gene-LOC120905238	10520703	10536877	-1
gene-LOC120905236	10521412	10535411	1
gene-LOC120903859	10537320	10538502	-1
gene-LOC120903860	10538669	10539538	-1
gene-LOC120902226	10539790	10542393	1
gene-LOC120902228	10542377	10544372	-1
gene-LOC120902230	10544465	10545330	1
gene-LOC120902229	10545303	10546667	-1
gene-LOC120903794	10551680	10554508	1
gene-LOC120904936	10554586	10559268	1
gene-LOC120904935	10559326	10567512	-1
gene-LOC120904801	10585840	10661824	1
gene-LOC120904802	10623661	10630687	-1
gene-LOC120904800	10662198	10667320	1
gene-LOC120904798	10669320	10681163	1
gene-LOC120904797	10682607	10687779	1
gene-LOC120904796	10692259	10730357	1
gene-LOC120905068	10741016	10743882	1
gene-LOC120905067	10751764	10755533	1
gene-LOC120902654	10756716	10762066	1
gene-LOC120902653	10762153	10765437	1
gene-LOC120903175	10767099	10782061	-1
gene-LOC120902983	10783247	10805252	-1
gene-LOC120904607	10807193	10809230	1
gene-LOC120903590	10813025	10813771	1
gene-LOC120903589	10813890	10814991	1
gene-LOC120903591	10814939	10815563	-1
gene-LOC120904196	10817985	10818874	-1
gene-LOC120904217	10819839	10820603	1
gene-LOC120902558	10821740	10822453	-1
gene-LOC120904068	10824219	10825120	-1
gene-LOC120901573	10828722	10829482	1
gene-LOC120901699	10830713	10831631	-1
gene-LOC120901718	10831613	10832288	1
gene-LOC120901717	10832474	10833197	1
gene-LOC120901716	10834277	10835006	-1
gene-LOC120901709	10835192	10835870	-1
gene-LOC120901701	10835854	10836827	1
gene-LOC120901715	10836973	10837727	-1
gene-LOC120901711	10837887	10838620	-1
gene-LOC120901704	10838647	10839489	1
gene-LOC120905115	10839635	10843805	-1
gene-LOC120901712	10840547	10841280	-1
gene-LOC120901698	10841332	10842187	1
gene-LOC120901721	10845781	10846438	1
gene-LOC120901703	10848288	10849072	1
gene-LOC120901700	10850649	10851391	-1
gene-LOC120901702	10851806	10852801	1
gene-LOC120901710	10853794	10854665	-1
gene-LOC120901713	10854671	10855323	1
gene-LOC120905119	10855502	10859486	1
gene-LOC120901697	10856424	10857377	-1
gene-LOC120901705	10857447	10858139	1
gene-LOC120901708	10859557	10860299	-1
gene-LOC120901720	10860393	10861122	-1
gene-LOC120901719	10861555	10862272	1
gene-LOC120901707	10862409	10863055	1
gene-LOC120901695	10863024	10866130	-1
gene-LOC120901692	10866209	10873508	1
gene-LOC120901693	10873921	10881139	1
gene-LOC120901694	10881201	10884344	-1
gene-LOC120902369	10885111	10933657	1
gene-LOC120899588	10934571	10936969	1
gene-LOC120899587	10937057	10957514	-1
gene-LOC120903173	10957885	10959026	1
gene-LOC120903172	10958966	10966136	-1
gene-LOC120899562	10967350	10978142	1
gene-LOC120899570	10979478	10980046	-1
gene-LOC120899563	10979931	10981133	1
gene-LOC120899564	10981170	10982088	-1
gene-LOC120899567	10982210	10985546	-1
gene-LOC120899566	10982777	10983788	1
gene-LOC120899569	10983976	10984728	-1
gene-LOC120899565	10985504	10986509	1
gene-LOC120902158	10987518	10988404	-1
gene-LOC120902159	10988397	10989021	1
gene-LOC120901511	10989386	10990626	1
gene-LOC120900249	10990802	11055784	1
gene-LOC120903940	11056031	11057506	-1
gene-LOC120905254	11057893	11058086	1
gene-LOC120899792	11059165	11143973	-1
gene-LOC120905253	11060570	11060763	-1
gene-Trnak-cuu-13	11076149	11076221	1
gene-LOC120899793	11109468	11111980	-1
gene-LOC120899790	11123990	11131364	-1
gene-LOC120899794	11130335	11131894	1
gene-LOC120899791	11140508	11142946	1
gene-LOC120900319	11144274	11222878	-1
gene-LOC120903985	11223421	11225276	1
gene-LOC120904552	11226044	11234909	-1
gene-LOC120904554	11235195	11235885	1
gene-LOC120904551	11235941	11237940	-1
gene-LOC120904553	11238840	11242759	-1
gene-LOC120904549	11244542	11250607	1
gene-LOC120900670	11250759	11251893	1
gene-LOC120900671	11251905	11253135	-1
gene-LOC120900669	11253395	11254763	1
gene-LOC120900668	11254982	11257545	1
gene-LOC120900667	11257518	11258975	-1
gene-LOC120902039	11259228	11263073	1
gene-LOC120902038	11262755	11264431	-1
gene-LOC120902253	11266972	11268910	-1
gene-LOC120902255	11268971	11270642	1
gene-LOC120902256	11270511	11274250	-1
gene-LOC120902251	11274527	11372957	1
gene-LOC120902258	11279009	11281346	-1
gene-LOC120902252	11292178	11293977	-1
gene-LOC120902254	11375038	11377341	-1
gene-LOC120904125	11378577	11379075	1
gene-LOC120901968	11379347	11380661	1
gene-LOC120902867	11381135	11381802	-1
gene-LOC120902980	11383529	11386311	-1
gene-LOC120901668	11390516	11393760	-1
gene-LOC120900276	11395272	11534674	-1
gene-LOC120900275	11463152	11464519	-1
gene-LOC120900273	11488845	11490240	-1
gene-LOC120905121	11585204	11586181	1
gene-LOC120905196	11600287	11610423	1
gene-LOC120905195	11611934	11634624	-1
gene-LOC120900464	11637046	11666266	1
gene-Trnai-aau-12	11668328	11668401	-1
gene-LOC120902665	11673368	11682389	1
gene-LOC120903774	11683079	11684431	1
gene-LOC120903773	11684357	11686133	-1
gene-LOC120900018	11688389	11777715	1
gene-LOC120900017	11735346	11737764	-1
gene-LOC120900019	11738813	11741244	1
gene-LOC120902878	11779678	11783559	1
gene-LOC120901499	11785275	11855927	1
gene-LOC120901498	11797153	11805763	1
gene-LOC120901947	11863036	11864278	-1
gene-LOC120901853	11867599	11929445	-1
gene-LOC120904822	11931320	12021995	-1
gene-LOC120904826	11942731	11945274	1
gene-LOC120904825	11997406	12030228	1
gene-LOC120904830	12026588	12027646	-1
gene-LOC120904829	12033665	12040641	1
gene-LOC120904823	12043297	12167384	-1
gene-LOC120904827	12167256	12171467	-1
gene-LOC120904824	12171561	12173569	1
gene-LOC120904828	12173596	12175367	-1
gene-LOC120901978	12177896	12210481	-1
gene-LOC120902570	12262431	12264785	-1
gene-LOC120902568	12264900	12266735	-1
gene-LOC120902571	12269372	12271434	-1
gene-LOC120902569	12273370	12275108	-1
gene-LOC120901729	12305843	12313150	1
gene-LOC120901730	12314721	12317450	1
gene-LOC120900865	12338653	12341515	1
gene-LOC120900864	12342851	12346439	-1
gene-LOC120900866	12346509	12348234	1
gene-LOC120900264	12348612	12400770	1
gene-LOC120900265	12352627	12353998	-1
gene-LOC120903489	12405266	12559953	1
gene-LOC120903495	12410537	12412423	-1
gene-LOC120903493	12421212	12422524	1
gene-LOC120903492	12424068	12426006	1
gene-LOC120903494	12456436	12458531	-1
gene-LOC120903490	12560000	12567901	-1
gene-LOC120903491	12562738	12565170	1
gene-LOC120901394	12573303	12622976	1
gene-Trnaa-agc-11	12608336	12608408	-1
gene-LOC120905123	12624813	12626475	1
gene-LOC120903839	12628859	12630482	1
gene-LOC120903838	12630588	12633017	1
gene-LOC120903837	12633140	12635398	1
gene-LOC120905128	12635665	12637107	1
gene-LOC120902913	12642768	12700011	1
gene-LOC120902914	12735706	12737237	-1
gene-LOC120902912	12756889	12761745	1
gene-Trnap-agg-2	12809537	12809608	-1
gene-LOC120903726	12821003	12821750	-1
gene-LOC120904044	12837248	12889392	-1
gene-LOC120903411	12931362	12937440	1
gene-LOC120904007	12937569	12938681	1
gene-LOC120904008	12938668	12939708	-1
gene-LOC120903960	12941463	12944974	1
gene-LOC120905137	12946064	12975227	1
gene-LOC120901933	12981385	13019299	1
gene-LOC120902655	13095304	13106780	-1
gene-LOC120901012	13108627	13114937	-1
gene-LOC120902837	13115242	13119328	1
gene-LOC120902838	13120085	13125500	-1
gene-LOC120902605	13126700	13127686	1
gene-LOC120903242	13129641	13130604	1
gene-Trnav-aac-14	13133520	13133592	-1
gene-LOC120904319	13133963	13137427	1
gene-LOC120902921	13138362	13148408	1
gene-Trnap-agg-3	13149798	13149869	1
gene-LOC120900506	13151427	13156701	1
gene-LOC120900505	13156702	13173026	-1
gene-Trnav-aac-15	13175593	13175665	-1
gene-Trnac-gca-2	13176252	13176323	-1
gene-LOC120904808	13176535	13270363	-1
gene-Trnal-uag-2	13200424	13200503	1
gene-Trnap-agg-4	13244814	13244885	-1
gene-LOC120904810	13245300	13246343	-1
gene-Trnae-cuc-12	13289595	13289666	1
gene-Trnae-cuc-13	13293677	13293748	1
gene-LOC120904961	13307063	13323027	1
gene-Trnah-gug-13	13311425	13311496	-1
gene-Trnah-gug-14	13312037	13312108	1
gene-LOC120904960	13324402	13346800	-1
gene-LOC120903146	13349570	13351861	-1
gene-LOC120904489	13352257	13354562	-1
gene-LOC120903029	13355811	13356912	1
gene-LOC120903028	13356818	13359199	-1
gene-LOC120901915	13361994	13363649	1
gene-Trnae-cuc-14	13364138	13364209	1
gene-LOC120901914	13364344	13367434	-1
gene-Trnal-uag-3	13376352	13376431	1
gene-LOC120902203	13378611	13401192	-1
gene-Trnad-guc-8	13393911	13393982	1
gene-Trnac-gca-3	13402771	13402842	-1
gene-Trnaq-cug-5	13403596	13403667	-1
gene-LOC120904920	13408675	13445024	1
gene-LOC120904921	13445160	13445991	-1
gene-LOC120905065	13455066	13531128	-1
gene-LOC120905066	13490065	13491404	-1
gene-LOC120899728	13532246	13559787	-1
gene-LOC120899730	13562781	13563977	-1
gene-LOC120905141	13564244	13565796	-1
gene-LOC120899729	13565990	13567591	1
gene-Trnad-guc-9	13567744	13567815	-1
gene-LOC120905081	13568106	13569764	1
gene-LOC120905077	13569686	13572721	-1
gene-LOC120905080	13573267	13575377	1
gene-LOC120905078	13575951	13577627	-1
gene-LOC120905090	13578073	13582293	1
gene-LOC120905076	13578097	13582140	-1
gene-LOC120905073	13582666	13588341	1
gene-LOC120905088	13588418	13600000	-1
gene-LOC120905082	13591687	13605556	1
gene-LOC120905089	13606112	13606638	1
gene-LOC120905086	13608269	13616159	1
gene-LOC120905085	13609408	13610795	-1
gene-LOC120905083	13611558	13612892	-1
gene-LOC120905084	13614702	13616127	-1
gene-LOC120905079	13616280	13624517	-1
gene-LOC120905075	13625850	13631115	-1
gene-LOC120900375	13633312	13641135	1
gene-LOC120900376	13641208	13643114	-1
gene-LOC120900055	13644321	13646917	1
gene-LOC120900056	13647914	13650862	1
gene-LOC120900054	13650663	13656279	-1
gene-LOC120902732	13658191	13661072	1
gene-LOC120905142	13661245	13661892	-1
gene-LOC120902241	13663410	13670367	1
gene-LOC120905262	13668565	13668686	1
gene-LOC120901949	13675039	13692149	1
gene-LOC120899627	13694320	13695488	1
gene-LOC120899628	13695504	13696529	-1
gene-LOC120899626	13698267	13772921	-1
gene-LOC120899629	13743685	13744512	1
gene-LOC120903503	13774077	13875195	-1
gene-LOC120903505	13792884	13794286	1
gene-LOC120903506	13840343	13841387	1
gene-LOC120901616	13880114	13909741	1
gene-LOC120901618	13892268	13893852	1
gene-LOC120901615	13910413	13912573	-1
gene-LOC120901617	13912637	13914025	1
gene-LOC120900240	13914341	13915271	1
gene-LOC120900238	13917164	13921695	-1
gene-LOC120900239	13928554	13953644	-1
gene-LOC120900172	14128077	14327642	-1
gene-LOC120902882	14329463	14376217	-1
gene-LOC120902883	14331193	14333369	-1
gene-LOC120902895	14380558	14383707	1
gene-LOC120902893	14383693	14387175	-1
gene-LOC120902894	14387247	14389301	-1
gene-LOC120901688	14389764	14399176	1
gene-Trnaq-cug-6	14395634	14395705	-1
gene-LOC120903141	14400824	14405398	1
gene-LOC120903140	14404970	14406559	-1
gene-LOC120901367	14410570	14460791	1
gene-LOC120901803	14462990	14469224	-1
gene-LOC120902824	14470698	14472649	-1
gene-LOC120902825	14472638	14473509	-1
gene-LOC120905158	14474228	14477339	1
gene-LOC120903425	14483478	14485705	1
gene-LOC120903424	14485952	14493627	-1
gene-LOC120901492	14493822	14495705	-1
gene-LOC120903548	14496392	14499345	1
gene-LOC120902540	14501172	14506071	-1
gene-LOC120899841	14508350	14551591	1
gene-LOC120899843	14543534	14544331	-1
gene-LOC120903317	14553581	14594945	-1
gene-LOC120900565	14617965	14634192	-1
gene-LOC120904510	14636668	14640329	-1
gene-LOC120903431	14657162	14673486	-1
